FN,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30,Class
P13001,6.12599631,3.318248001,1.531499078,3.318248001,0.765749539,3.828747694,3.062998155,4.594497233,2.297248616,2.04199877,9.444244311,2.552498463,1.531499078,2.807748309,3.828747694,3.573497848,2.552498463,2.04199877,0.765749539,5.360246771,0.025792189,0.025311533,0.025285906,0.024151683,0.026462359,0.025207386,0.023251359,0.02369225,0.025712171,0.026658623,0.025708718,0.023610911,0.025736166,0.025071856,0.025097334,0.026238643,0.023112521,0.024164748,0.023449713,0.024881079,0.023764039,0.02419068,0.024073064,0.0240853,0.02302401,0.02563733,0.023852322,0.025803703,0.025925081,0.025797476,0.09462995,0.05125789,0.023657488,0.05125789,0.011828744,0.059143719,0.047314975,0.070972463,0.035486231,0.031543317,0.14588784,0.039429146,0.023657488,0.043372061,0.059143719,0.055200804,0.039429146,0.031543317,0.011828744,0.082801207,3.36E-06,1.82E-06,8.41E-07,1.82E-06,4.21E-07,2.10E-06,1.68E-06,2.52E-06,1.26E-06,1.12E-06,5.19E-06,1.40E-06,8.41E-07,1.54E-06,2.10E-06,1.96E-06,1.40E-06,1.12E-06,4.21E-07,2.94E-06,0.036817862,0.035646322,0.034441816,0.035738308,0.037112295,0.033615301,0.033612385,0.034264477,0.034956484,0.036817066,0.034049964,0.031191336,0.034829546,0.034564631,0.033294404,0.036420348,0.030653586,0.031372975,0.030255234,0.030525264,0.030737982,0.031916345,0.030280814,0.031056937,0.030186812,0.033010581,0.031302588,0.032630897,0.031641383,0.033113141,0.038632041,0.035954334,0.034796271,0.034186187,0.03795866,0.03513793,0.034145854,0.032620434,0.037242844,0.035218372,0.035148865,0.031965867,0.03544164,0.033561775,0.03244783,0.035006109,0.031884458,0.030918653,0.031155156,0.031728005,0.032225529,0.030871073,0.030466943,0.032559324,0.030171757,0.031808405,0.029571206,0.033728631,0.03188129,0.031564416,2
P0A6F9,1.729538468,1.23538462,1.23538462,1.482461544,0,0,2.47076924,2.47076924,0.247076924,2.47076924,1.729538468,1.976615392,0.494153848,0.247076924,0.494153848,1.482461544,0.741230772,0,0.247076924,3.212000012,0.025767784,0.022471968,0.025980545,0.028871334,0.020910957,0.024159432,0.025960086,0.023128352,0.027875078,0.025256624,0.0246216,0.029209549,0.024481753,0.023420117,0.031004,0.020744629,0.027359131,0.026561167,0.020379152,0.028856809,0.019249064,0.026139785,0.025795374,0.022332552,0.028166536,0.024427085,0.02494103,0.028039376,0.024999172,0.021813035,0.074257106,0.05304079,0.05304079,0.063648948,0,0,0.10608158,0.10608158,0.010608158,0.10608158,0.074257106,0.084865264,0.021216316,0.010608158,0.021216316,0.063648948,0.031824474,0,0.010608158,0.137906054,2.95E-06,2.11E-06,2.11E-06,2.53E-06,0,0,4.22E-06,4.22E-06,4.22E-07,4.22E-06,2.95E-06,3.38E-06,8.44E-07,4.22E-07,8.44E-07,2.53E-06,1.27E-06,0,4.22E-07,5.49E-06,0.040567204,0.034993977,0.037387112,0.044848313,0.030788147,0.035951245,0.036937572,0.032728071,0.039090887,0.036620495,0.033961889,0.040830697,0.034902818,0.030519253,0.042803898,0.026749043,0.036034429,0.035061323,0.024201156,0.036352382,0.023160063,0.031381837,0.030711814,0.024627076,0.032758031,0.02739632,0.026816057,0.031595315,0.026830906,0.022784509,0.036512536,0.038240312,0.04304068,0.048845618,0.036887013,0.033181162,0.031857873,0.032831462,0.038666621,0.035373784,0.033597341,0.036021268,0.035323049,0.031177298,0.041621113,0.029555213,0.031416284,0.032560059,0.0301271,0.035709682,0.027189999,0.032868732,0.031224572,0.02642222,0.033110969,0.030401922,0.027702709,0.028653885,0.027523575,0.022355526,2
P0A9A9,2.511678411,2.009342729,1.507007047,3.014014093,1.004671364,1.255839205,3.516349775,2.762846252,3.014014093,2.26051057,4.018685457,2.26051057,0.502335682,1.004671364,0.502335682,1.255839205,1.758174888,0,1.004671364,2.009342729,0.025717113,0.026321043,0.024375033,0.024876557,0.026674573,0.025618359,0.022116306,0.026649944,0.024084677,0.026688482,0.024122962,0.025496921,0.025445283,0.023806941,0.024536868,0.025118048,0.026252901,0.024012095,0.027725689,0.02518185,0.024186999,0.025571796,0.02436562,0.02418042,0.025946244,0.027433117,0.02196733,0.021884043,0.02208143,0.026393516,0.061205847,0.048964678,0.036723508,0.073447017,0.024482339,0.030602924,0.085688186,0.067326432,0.073447017,0.055085263,0.097929356,0.055085263,0.012241169,0.024482339,0.012241169,0.030602924,0.042844093,0,0.024482339,0.048964678,2.43E-06,1.94E-06,1.46E-06,2.91E-06,9.71E-07,1.21E-06,3.40E-06,2.67E-06,2.91E-06,2.18E-06,3.88E-06,2.18E-06,4.85E-07,9.71E-07,4.85E-07,1.21E-06,1.70E-06,0,9.71E-07,1.94E-06,0.03773507,0.039610069,0.034535173,0.034766136,0.037565317,0.035650066,0.030825629,0.036216157,0.033349779,0.036150735,0.033841425,0.034375903,0.03493674,0.033146401,0.033800506,0.033430017,0.033888025,0.030986749,0.034908052,0.032513068,0.031570774,0.032726718,0.029635571,0.028503996,0.031348595,0.034245252,0.026267084,0.029088208,0.028117114,0.030145088,0.036334813,0.036886622,0.033309241,0.039088884,0.038380556,0.035801007,0.033122199,0.036442588,0.035023966,0.035824542,0.035565658,0.032352923,0.035341785,0.034264322,0.032277053,0.034878438,0.034506222,0.029690614,0.035514391,0.032617727,0.030895359,0.034026353,0.030578511,0.031834888,0.03174036,0.03243908,0.027252541,0.029529193,0.027102816,0.027377107,2
P78055,10.1912705,1.747074942,0.873537471,3.202970728,0.582358314,3.785329042,2.329433257,5.241224827,0.873537471,3.785329042,7.279478927,3.202970728,2.0382541,1.455895785,3.202970728,2.911791571,3.785329042,0.291179157,1.455895785,5.823583142,0.026791405,0.025133807,0.024173769,0.022706963,0.025046996,0.026419918,0.022621631,0.024820896,0.024429942,0.022386684,0.021461903,0.023993489,0.026227725,0.023276816,0.022807688,0.023159987,0.023272935,0.021746633,0.022559569,0.024161125,0.019766313,0.024549076,0.022434738,0.024400482,0.023496562,0.022024485,0.023902605,0.022497755,0.024802519,0.02374643,0.189223928,0.032438388,0.016219194,0.059470377,0.010812796,0.070283173,0.043251183,0.097315163,0.016219194,0.070283173,0.135159948,0.059470377,0.037844786,0.02703199,0.059470377,0.054063979,0.070283173,0.005406398,0.02703199,0.108127959,6.35E-06,1.09E-06,5.44E-07,2.00E-06,3.63E-07,2.36E-06,1.45E-06,3.27E-06,5.44E-07,2.36E-06,4.53E-06,2.00E-06,1.27E-06,9.07E-07,2.00E-06,1.81E-06,2.36E-06,1.81E-07,9.07E-07,3.63E-06,0.03935921,0.036822431,0.035586096,0.034127537,0.03569748,0.037152771,0.031679243,0.035932226,0.034705498,0.034262979,0.031136577,0.033358515,0.037944964,0.032005153,0.03260879,0.032232378,0.033212376,0.030634946,0.029845712,0.033747393,0.028948479,0.033166841,0.031546021,0.03266738,0.032127506,0.028257658,0.032246835,0.029193544,0.032741767,0.031645294,0.037857199,0.038486491,0.034977102,0.034432087,0.036842193,0.0361864,0.032813655,0.03667219,0.033986602,0.032886739,0.031286048,0.033868478,0.03683617,0.033005407,0.032838905,0.033211053,0.032728509,0.02991638,0.033320234,0.033237355,0.029348999,0.033567999,0.030123006,0.033307137,0.030099406,0.031963826,0.031486942,0.030165597,0.032883637,0.031664073,2
P0A6L0,10.03773444,3.011320332,1.756603527,5.01886722,1.003773444,1.003773444,4.015093776,4.516980498,1.003773444,4.767923859,5.520753942,4.767923859,1.505660166,2.007546888,2.007546888,3.011320332,4.266037137,0.250943361,1.505660166,4.015093776,0.02615983,0.026067017,0.025179865,0.025604141,0.024869452,0.02399062,0.024956039,0.02418075,0.025799663,0.026642784,0.023036388,0.024107552,0.026730592,0.025364759,0.023718476,0.025102203,0.026000303,0.023333917,0.024186512,0.023078353,0.025277923,0.02935858,0.023301361,0.022925043,0.025013982,0.02567612,0.023171969,0.026923543,0.026057583,0.023241322,0.148215198,0.044464559,0.02593766,0.074107599,0.01482152,0.01482152,0.059286079,0.066696839,0.01482152,0.070402219,0.081518359,0.070402219,0.02223228,0.02964304,0.02964304,0.044464559,0.062991459,0.00370538,0.02223228,0.059286079,5.42E-06,1.63E-06,9.49E-07,2.71E-06,5.42E-07,5.42E-07,2.17E-06,2.44E-06,5.42E-07,2.58E-06,2.98E-06,2.58E-06,8.13E-07,1.08E-06,1.08E-06,1.63E-06,2.30E-06,1.36E-07,8.13E-07,2.17E-06,0.036296152,0.03675637,0.034343609,0.035265073,0.034892381,0.033831508,0.034643529,0.033755116,0.036508257,0.034978019,0.031165298,0.033968766,0.035241577,0.034379354,0.03187674,0.033213585,0.034576935,0.031198291,0.032076275,0.02937971,0.031613317,0.037321913,0.030231342,0.028402967,0.032741024,0.033005193,0.029444234,0.033651138,0.032071119,0.029465826,0.03569089,0.034488345,0.036354971,0.035216861,0.034890174,0.034690581,0.036095945,0.034609069,0.03449195,0.03680783,0.033716024,0.034700543,0.034261265,0.032008099,0.031129733,0.031911826,0.032585639,0.030248696,0.031717424,0.031971693,0.032215783,0.036328677,0.03052705,0.033123209,0.030693803,0.032407637,0.030676752,0.032395899,0.032745248,0.031298247,2
P09372,6.234284144,2.857380233,2.078094715,3.376903912,0,2.078094715,6.753807823,2.078094715,0.779285518,3.117142072,4.15618943,3.376903912,2.337856554,0.779285518,2.337856554,1.818332875,2.078094715,0,0.259761839,4.675713108,0.0270731,0.024591495,0.025402454,0.023696643,0.024857391,0.026569163,0.02261413,0.024740744,0.025647687,0.024548235,0.02157301,0.027404581,0.026771187,0.024497879,0.022601405,0.024116072,0.021954866,0.02339867,0.023559379,0.023558157,0.025299352,0.024129237,0.028054216,0.024477858,0.023529115,0.023825515,0.02693445,0.024506415,0.024023638,0.02628212,0.117685422,0.053939152,0.039228474,0.06374627,0,0.039228474,0.127492541,0.039228474,0.014710678,0.058842711,0.078456948,0.06374627,0.044132033,0.014710678,0.044132033,0.034324915,0.039228474,0,0.004903559,0.088264067,4.99E-06,2.29E-06,1.66E-06,2.70E-06,0,1.66E-06,5.40E-06,1.66E-06,6.23E-07,2.49E-06,3.32E-06,2.70E-06,1.87E-06,6.23E-07,1.87E-06,1.45E-06,1.66E-06,0,2.08E-07,3.74E-06,0.039566168,0.037396039,0.036633085,0.032762085,0.035473152,0.035634122,0.032887665,0.034742414,0.035590702,0.033995819,0.030518197,0.036199321,0.035150799,0.034686472,0.0309308,0.032194086,0.030543935,0.031484465,0.031367742,0.031888702,0.031626212,0.029908988,0.035849575,0.032328177,0.028842976,0.028673815,0.035202303,0.031286273,0.030072143,0.03166021,0.040674158,0.035084171,0.035458094,0.033726616,0.035659994,0.0345317,0.033357491,0.033932504,0.037087065,0.032852265,0.03234147,0.033370601,0.03648789,0.032036522,0.033585049,0.034312494,0.031360248,0.02978409,0.031780439,0.032648038,0.032469304,0.030945396,0.033624544,0.032602809,0.032054743,0.030030844,0.035471142,0.032370016,0.027445915,0.032914177,2
P60664,5.798484741,3.624052963,1.691224716,5.073674148,1.208017654,2.657638839,4.107260025,5.315277679,1.208017654,5.315277679,4.348863555,3.140845901,0.966414123,1.932828247,1.449621185,2.657638839,2.657638839,0.966414123,1.691224716,6.523295333,0.026218948,0.02847728,0.02342768,0.024107884,0.025718833,0.026205478,0.027931557,0.025703776,0.02539402,0.027221783,0.025496885,0.023625503,0.025218302,0.025138518,0.025981386,0.024640725,0.023465449,0.02569555,0.026118445,0.023919094,0.023568866,0.02587981,0.027386695,0.024207051,0.023728623,0.025411082,0.024728073,0.025318443,0.024942938,0.023517792,0.087116074,0.054447546,0.025408855,0.076226565,0.018149182,0.039928201,0.061707219,0.079856401,0.018149182,0.079856401,0.065337056,0.047187874,0.014519346,0.029038691,0.021779019,0.039928201,0.039928201,0.014519346,0.025408855,0.098005584,3.16E-06,1.97E-06,9.20E-07,2.76E-06,6.57E-07,1.45E-06,2.24E-06,2.89E-06,6.57E-07,2.89E-06,2.37E-06,1.71E-06,5.26E-07,1.05E-06,7.89E-07,1.45E-06,1.45E-06,5.26E-07,9.20E-07,3.55E-06,0.036344894,0.038727686,0.032558057,0.033877695,0.036675627,0.035997346,0.036134154,0.03597667,0.034515263,0.035160589,0.03396858,0.031858181,0.034364952,0.033488514,0.034329524,0.033091528,0.030451921,0.034565758,0.033364934,0.029232958,0.029929358,0.032925126,0.03403457,0.030405061,0.030433606,0.032129242,0.029567189,0.030650188,0.031887706,0.029723286,0.03733884,0.038057001,0.033161118,0.035126461,0.035506831,0.034771628,0.036036707,0.037212673,0.033085549,0.035523254,0.0332496,0.03246585,0.034063737,0.032263983,0.034546894,0.030799416,0.032352543,0.033271769,0.033996071,0.029715272,0.031039483,0.033455057,0.033340948,0.032783208,0.030533788,0.031297918,0.030232222,0.031969215,0.032981039,0.029821794,2
P37666,10.82113822,3.787398377,4.057926832,4.869512199,1.082113822,2.97581301,5.951626021,5.140040654,3.787398377,4.057926832,9.739024397,3.516869921,2.705284555,2.97581301,3.516869921,3.787398377,5.140040654,0.541056911,1.623170733,7.574796754,0.024028508,0.025215626,0.024802372,0.025065547,0.024138462,0.025795959,0.023764379,0.023569763,0.02224488,0.024572288,0.025778234,0.022876812,0.023840506,0.025689647,0.022702091,0.024166742,0.023970936,0.023825559,0.024850582,0.02476113,0.024035726,0.024304122,0.023230911,0.024531125,0.02435014,0.025237916,0.023856969,0.024892591,0.024296662,0.02507536,0.12350104,0.043225364,0.04631289,0.055575468,0.012350104,0.033962786,0.067925572,0.058662994,0.043225364,0.04631289,0.111150936,0.040137838,0.03087526,0.033962786,0.040137838,0.043225364,0.058662994,0.006175052,0.018525156,0.086450728,4.56E-06,1.60E-06,1.71E-06,2.05E-06,4.56E-07,1.26E-06,2.51E-06,2.17E-06,1.60E-06,1.71E-06,4.11E-06,1.48E-06,1.14E-06,1.26E-06,1.48E-06,1.60E-06,2.17E-06,2.28E-07,6.85E-07,3.20E-06,0.03479868,0.035064671,0.035365184,0.035020147,0.033229984,0.036222916,0.033544112,0.034146384,0.032121441,0.034610075,0.035427254,0.031512566,0.033388297,0.035176612,0.032546295,0.03317471,0.032554825,0.031846814,0.032281531,0.033721029,0.030822411,0.032948454,0.030786679,0.033540504,0.032705538,0.032564913,0.031162463,0.032593598,0.031392295,0.032642092,0.036394602,0.037557897,0.03555445,0.035296949,0.034089342,0.037480124,0.032006501,0.032579145,0.032915354,0.03295751,0.037453272,0.032998833,0.031881791,0.034609638,0.032987375,0.034292818,0.029932483,0.032377152,0.033162481,0.031889403,0.033042712,0.033661916,0.03093076,0.031394487,0.03218373,0.03212384,0.030512418,0.032490702,0.032382995,0.032859207,2
P0A9W3,9.675647401,9.439656001,5.191810801,8.967673201,0.4719828,4.719828001,12.2715528,11.3275872,2.5959054,7.551724801,15.1034496,8.259699001,2.359914,4.483836601,5.427802201,6.371767801,4.719828001,1.8879312,3.0678882,7.079742001,0.026774679,0.027555826,0.0244214,0.026480551,0.024937941,0.026599138,0.0255662,0.025777984,0.026848382,0.024509217,0.024602843,0.024935051,0.025572048,0.0253394,0.025095787,0.024378176,0.025639776,0.026165062,0.025475471,0.0253227,0.024774547,0.025623252,0.025164559,0.025780535,0.02501066,0.025486788,0.024546242,0.023935655,0.026095586,0.025593144,0.063692967,0.06213948,0.034176714,0.059032506,0.003106974,0.03106974,0.080781324,0.074567376,0.017088357,0.049711584,0.099423168,0.054372045,0.01553487,0.029516253,0.035730201,0.041944149,0.03106974,0.012427896,0.020195331,0.04660461,2.56E-06,2.50E-06,1.37E-06,2.37E-06,1.25E-07,1.25E-06,3.25E-06,3.00E-06,6.87E-07,2.00E-06,4.00E-06,2.19E-06,6.25E-07,1.19E-06,1.44E-06,1.69E-06,1.25E-06,5.00E-07,8.12E-07,1.87E-06,0.035696222,0.036652651,0.033178556,0.035048025,0.033652246,0.035966531,0.033473337,0.033793277,0.035519778,0.032649684,0.031630191,0.033371945,0.033904783,0.032044977,0.032073962,0.032998279,0.033219824,0.033885017,0.032159498,0.033072843,0.032636224,0.033392511,0.032252902,0.032802495,0.031918718,0.032831972,0.032542959,0.031511324,0.032712839,0.031852941,0.035932611,0.035388296,0.033740418,0.034992185,0.035584815,0.035841003,0.032786408,0.032274238,0.036101063,0.032060769,0.03388292,0.034312175,0.033455638,0.032790574,0.033112832,0.0324974,0.033255509,0.034342872,0.033080906,0.032107035,0.03246761,0.032589858,0.033316028,0.032412281,0.031374901,0.032128713,0.032008732,0.031210933,0.032053006,0.032898208,2
P0A9M2,1.666419473,3.094779021,0.476119849,3.57089887,0.476119849,0.714179774,3.57089887,2.856719096,0.714179774,3.808958795,4.04701872,2.380599247,1.666419473,1.428359548,1.428359548,3.332838946,1.666419473,0,1.428359548,4.04701872,0.026016601,0.025946494,0.024714377,0.024313769,0.028860146,0.023015399,0.026937483,0.026950165,0.025125693,0.027642812,0.028390821,0.023866505,0.025347158,0.027602783,0.02338849,0.025093387,0.026306425,0.024143118,0.026417552,0.027003155,0.024048645,0.026229776,0.026311713,0.024252557,0.024585359,0.025728548,0.024516065,0.020627217,0.025162028,0.023395834,0.036579722,0.06793377,0.010451349,0.078385119,0.010451349,0.015677024,0.078385119,0.062708095,0.015677024,0.083610794,0.088836468,0.052256746,0.036579722,0.031354048,0.031354048,0.073159444,0.036579722,0,0.031354048,0.088836468,1.38E-06,2.56E-06,3.94E-07,2.96E-06,3.94E-07,5.91E-07,2.96E-06,2.36E-06,5.91E-07,3.15E-06,3.35E-06,1.97E-06,1.38E-06,1.18E-06,1.18E-06,2.76E-06,1.38E-06,0,1.18E-06,3.35E-06,0.036392414,0.037039059,0.035377647,0.035061553,0.038283148,0.031793838,0.035683979,0.034637619,0.034276761,0.036353476,0.036717837,0.031525538,0.034327717,0.036067617,0.030817333,0.032933223,0.034187099,0.030885919,0.034687807,0.032535847,0.030001849,0.034074373,0.033112529,0.028354315,0.03170438,0.032456267,0.030290258,0.025934345,0.030357401,0.028903176,0.038460326,0.03613521,0.036427778,0.0326774,0.03929988,0.030919174,0.036498265,0.036277543,0.033565194,0.033855476,0.037078219,0.030357566,0.0341912,0.035806975,0.033285021,0.031318822,0.032946361,0.030891093,0.033729321,0.032786451,0.03000994,0.033158748,0.03484367,0.030177378,0.033343881,0.032292827,0.030473789,0.026494314,0.030356344,0.032341638,2
P33224,12.5977565,10.69620835,4.04078982,5.942337971,2.852322226,7.368499084,7.368499084,10.93390187,3.565402782,3.803096301,17.58932039,3.090015745,4.991563895,5.466950933,5.466950933,6.18003149,4.753870377,2.614628707,2.376935188,6.893112046,0.025409433,0.026935165,0.025436496,0.023582514,0.024863588,0.025490302,0.02557998,0.023917662,0.025365521,0.023352746,0.025073055,0.023978074,0.025765685,0.025164388,0.026110471,0.026733503,0.026284912,0.022842463,0.026572272,0.027439219,0.024951273,0.024444655,0.025391209,0.026191832,0.026411524,0.02525811,0.025918141,0.024798835,0.026329695,0.02671376,0.090510439,0.076848486,0.02903165,0.042693603,0.02049293,0.052940068,0.052940068,0.07855623,0.025616162,0.027323906,0.126373066,0.022200674,0.035862627,0.039278115,0.039278115,0.044401348,0.034154883,0.018785186,0.017077441,0.04952458,3.24E-06,2.75E-06,1.04E-06,1.53E-06,7.33E-07,1.89E-06,1.89E-06,2.81E-06,9.16E-07,9.77E-07,4.52E-06,7.94E-07,1.28E-06,1.40E-06,1.40E-06,1.59E-06,1.22E-06,6.71E-07,6.10E-07,1.77E-06,0.03385902,0.035102303,0.033411529,0.031413148,0.03357615,0.034327269,0.033569804,0.032666637,0.033329025,0.031870192,0.033416815,0.031791854,0.034019922,0.033184977,0.034290695,0.034684606,0.033640911,0.030056086,0.034112976,0.035288002,0.03193506,0.033435756,0.032859504,0.033180565,0.0342173,0.032389033,0.032892015,0.032723273,0.033003321,0.034044507,0.033555345,0.036125436,0.036334353,0.033387772,0.033708164,0.03524782,0.034961892,0.032657158,0.033222677,0.032497991,0.034476405,0.032792452,0.033098304,0.033901479,0.033853292,0.03338834,0.033103389,0.030481351,0.034030443,0.034392679,0.032136297,0.031974187,0.03195621,0.033035284,0.034009243,0.03233245,0.033459997,0.031559454,0.032204139,0.032115933,2
P0A6D0,4.386649499,1.370827968,1.644993562,2.467490343,0.274165594,1.919159156,3.289987124,2.741655937,0.274165594,2.467490343,5.20914628,3.015821531,1.096662375,1.919159156,1.370827968,2.741655937,2.741655937,0,0.822496781,3.015821531,0.026073354,0.026425903,0.023988308,0.023928889,0.025105377,0.02633324,0.022076082,0.025931486,0.023331523,0.024362068,0.025416961,0.024411532,0.021395074,0.02425444,0.024280309,0.024444369,0.023235827,0.024124386,0.024081562,0.019905776,0.027082905,0.024481208,0.023676991,0.020601216,0.026018515,0.022179924,0.023004868,0.026962427,0.023004485,0.025715401,0.11052583,0.034539322,0.041447186,0.062170779,0.006907864,0.048355051,0.082894373,0.069078644,0.006907864,0.062170779,0.131249423,0.075986508,0.027631458,0.048355051,0.034539322,0.069078644,0.069078644,0,0.020723593,0.075986508,3.93E-06,1.23E-06,1.47E-06,2.21E-06,2.46E-07,1.72E-06,2.95E-06,2.46E-06,2.46E-07,2.21E-06,4.66E-06,2.70E-06,9.82E-07,1.72E-06,1.23E-06,2.46E-06,2.46E-06,0,7.37E-07,2.70E-06,0.040268044,0.038952593,0.034766004,0.035824356,0.038543162,0.037331563,0.030639435,0.038772467,0.034427379,0.033026186,0.035193112,0.035249906,0.03059789,0.033235095,0.034980647,0.032849736,0.031846809,0.033578642,0.032727936,0.026626366,0.035769129,0.033133417,0.031620734,0.025704671,0.033182693,0.027078234,0.027224976,0.034207337,0.026614703,0.029118913,0.036390631,0.040028678,0.036371333,0.033101079,0.038007664,0.039173746,0.035153569,0.036027455,0.034881187,0.032404533,0.03584599,0.033418416,0.031685227,0.033701724,0.033972117,0.031390895,0.032326948,0.033741351,0.034005508,0.026510654,0.033300565,0.03283373,0.0309273,0.026640462,0.034241062,0.029516948,0.030279564,0.033550408,0.031053057,0.029517955,2
P0A9H9,6.373036429,3.5689004,1.274607286,5.608272058,0,5.098429143,3.823821857,1.7844502,0.764764371,3.059057486,5.863193515,1.529528743,2.549214572,1.274607286,2.294293114,3.313978943,2.294293114,0.509842914,0.509842914,3.059057486,0.024071355,0.027841879,0.021857658,0.021978148,0.027358637,0.02680492,0.023663594,0.024218355,0.026293993,0.025519634,0.025825473,0.025826253,0.025129629,0.023941333,0.024491855,0.025596278,0.025913334,0.024864292,0.024561825,0.023341109,0.025214978,0.024477213,0.022481507,0.02533703,0.026279612,0.024271818,0.022818925,0.025293657,0.025382011,0.024422237,0.113075505,0.063322283,0.022615101,0.099506445,0,0.090460404,0.067845303,0.031661141,0.013569061,0.054276242,0.104029465,0.027138121,0.045230202,0.022615101,0.040707182,0.058799263,0.040707182,0.00904604,0.00904604,0.054276242,4.53E-06,2.54E-06,9.06E-07,3.99E-06,0,3.62E-06,2.72E-06,1.27E-06,5.44E-07,2.17E-06,4.17E-06,1.09E-06,1.81E-06,9.06E-07,1.63E-06,2.36E-06,1.63E-06,3.62E-07,3.62E-07,2.17E-06,0.035762088,0.039242995,0.03340951,0.03137742,0.037706329,0.036757892,0.03370386,0.034476128,0.035164063,0.034431748,0.034140023,0.034593917,0.034186165,0.03146233,0.031809244,0.033779178,0.033277015,0.032201564,0.031691365,0.030292053,0.032335181,0.032150084,0.031563064,0.032268057,0.03368012,0.030809563,0.028753199,0.031616522,0.032226053,0.03061025,0.036437859,0.041160789,0.032463384,0.031879994,0.03703966,0.036235809,0.033770311,0.034075126,0.035297972,0.03499602,0.03491578,0.034504505,0.034453766,0.02985578,0.032630369,0.034717989,0.033259243,0.032616797,0.032095001,0.02975365,0.0339311,0.03345225,0.030251545,0.031385978,0.034909347,0.032229876,0.029495298,0.030506508,0.030960441,0.030717673,2
