FN,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30,Class
P59300,6.204848329,3.507088186,4.046640214,4.855968257,0.269776014,1.8884321,4.586192243,9.172384486,1.618656086,7.014176372,8.363056443,4.316416229,2.967536157,1.348880071,2.697760143,3.507088186,5.125744272,0,1.079104057,8.632832457,0.02448831,0.027211603,0.02371101,0.025171684,0.022884342,0.024860209,0.025677354,0.023165899,0.024118831,0.02479329,0.023724592,0.024338212,0.024925073,0.024506488,0.024178489,0.02478484,0.024444002,0.024491665,0.023272031,0.022927099,0.025916781,0.024056219,0.023467037,0.023976016,0.025937774,0.025123384,0.022938731,0.022690367,0.022288647,0.026154008,0.077889348,0.044024414,0.050797401,0.060956881,0.003386493,0.023705454,0.057570388,0.115140776,0.02031896,0.088048828,0.104981295,0.054183894,0.037251427,0.016932467,0.033864934,0.044024414,0.064343375,0,0.013545974,0.108367789,2.83E-06,1.60E-06,1.85E-06,2.22E-06,1.23E-07,8.62E-07,2.09E-06,4.19E-06,7.39E-07,3.20E-06,3.82E-06,1.97E-06,1.35E-06,6.16E-07,1.23E-06,1.60E-06,2.34E-06,0,4.93E-07,3.94E-06,0.03587445,0.038504458,0.033696936,0.036199978,0.032956963,0.034551848,0.036465605,0.032612216,0.033439779,0.033395025,0.03268377,0.034704283,0.033739627,0.032407627,0.033230108,0.033420829,0.033255713,0.031898364,0.031374632,0.03197275,0.034314797,0.03299548,0.031180229,0.03123491,0.03370124,0.032634841,0.029603839,0.03096802,0.030048202,0.033546986,0.036146625,0.038133,0.034551497,0.033738444,0.032978331,0.035515289,0.03627475,0.033374886,0.033559929,0.032609698,0.032549023,0.036669371,0.032482793,0.033577247,0.033904875,0.034016445,0.036404069,0.032953622,0.031549585,0.032263496,0.03319998,0.031406544,0.031855103,0.03095121,0.033233656,0.03139701,0.030934471,0.03228239,0.028848966,0.032637572,2
A5VZ69,16.71353149,5.399756328,3.599837552,8.485331372,1.799918776,4.371231313,5.914018835,14.14221895,1.542787522,4.114100059,16.19926898,9.256725133,3.085575044,3.342706298,5.142625074,5.399756328,6.428281342,1.028525015,2.571312537,9.256725133,0.024075613,0.026086858,0.023620173,0.024208032,0.025625362,0.024538449,0.024289859,0.024911141,0.025734484,0.025080239,0.024294473,0.023922549,0.025077061,0.024262426,0.024805878,0.023865074,0.024825254,0.02419748,0.024482963,0.023311757,0.026086556,0.02613665,0.023949255,0.024410164,0.02582389,0.026050513,0.025008717,0.024492296,0.024286777,0.025408801,0.126684701,0.040928903,0.027285936,0.064316848,0.013642968,0.033132922,0.044826894,0.107194747,0.011693972,0.031183926,0.12278671,0.070163834,0.023387945,0.02533694,0.038979908,0.040928903,0.048724885,0.007795982,0.019489954,0.070163834,4.45E-06,1.44E-06,9.59E-07,2.26E-06,4.80E-07,1.16E-06,1.58E-06,3.77E-06,4.11E-07,1.10E-06,4.32E-06,2.47E-06,8.22E-07,8.91E-07,1.37E-06,1.44E-06,1.71E-06,2.74E-07,6.85E-07,2.47E-06,0.032919174,0.035005724,0.032666891,0.033303535,0.035084951,0.033394297,0.032833183,0.034640606,0.034296328,0.033736921,0.033374221,0.032351367,0.032911471,0.032592434,0.032452787,0.032131208,0.033968071,0.033099469,0.032609926,0.031076763,0.033772158,0.034641472,0.032553578,0.03312384,0.033548019,0.034622743,0.033204925,0.033013122,0.032149096,0.032972725,0.034842604,0.035754901,0.033649561,0.032914082,0.034545205,0.034665917,0.033063045,0.034963576,0.033750928,0.033184237,0.033477375,0.033587702,0.033099928,0.032397838,0.032121983,0.03210672,0.032788684,0.033213248,0.032926344,0.032115982,0.035112656,0.034511836,0.032939997,0.032784046,0.03397241,0.032999329,0.032083066,0.031603095,0.031291125,0.033532514,2
Q88P73,16.74311392,5.409313729,3.606209153,8.242763777,2.060690944,4.636554625,6.182072833,14.16725024,1.545518208,4.121381889,16.22794119,9.015522881,2.833450048,3.091036417,4.894140993,5.409313729,6.439659201,1.030345472,2.833450048,9.530695618,0.024076326,0.026062373,0.023620413,0.024077,0.025579641,0.024440342,0.02443549,0.024943178,0.025739058,0.02496927,0.024304624,0.023901971,0.024911563,0.024273724,0.024949739,0.023887301,0.024830431,0.024246985,0.024438952,0.023356653,0.026038567,0.026270393,0.023925725,0.024362591,0.025826981,0.026029292,0.025016973,0.024353847,0.024121085,0.025423144,0.127232505,0.041105886,0.027403924,0.062637541,0.015659385,0.035233617,0.046978156,0.107658273,0.011744539,0.03131877,0.123317659,0.06850981,0.021531655,0.023489078,0.03719104,0.041105886,0.048935579,0.007829693,0.021531655,0.072424657,4.42E-06,1.43E-06,9.52E-07,2.18E-06,5.44E-07,1.22E-06,1.63E-06,3.74E-06,4.08E-07,1.09E-06,4.29E-06,2.38E-06,7.48E-07,8.16E-07,1.29E-06,1.43E-06,1.70E-06,2.72E-07,7.48E-07,2.52E-06,0.032826845,0.034951252,0.032799697,0.033143972,0.035035905,0.033429707,0.03318734,0.034569511,0.03441138,0.033629964,0.033309262,0.032245495,0.03272669,0.032558555,0.032709429,0.032318251,0.033889505,0.033310575,0.032702205,0.031021944,0.033662699,0.034820805,0.032499514,0.033056077,0.033502391,0.03456461,0.033355066,0.032867484,0.032032824,0.032903621,0.034955177,0.035705784,0.033541112,0.032833376,0.034510625,0.034461985,0.033189744,0.034997408,0.033755147,0.033080295,0.033428445,0.033554289,0.033047968,0.032623212,0.032244307,0.032084374,0.032807002,0.033157764,0.03298273,0.032234436,0.034896027,0.034522373,0.033034689,0.032715879,0.034007406,0.032995907,0.032049871,0.031776353,0.031168209,0.033638038,2
A5WA67,15.7806166,8.136880437,5.671159092,8.87659684,1.726004941,5.178014823,7.890308302,13.80803953,3.452009882,6.410875496,12.08203459,5.424586958,4.191726286,3.452009882,6.164303361,6.164303361,6.904019765,3.205437748,3.698582017,9.123168975,0.02654466,0.02571188,0.024084454,0.024057874,0.025161306,0.026195101,0.024476667,0.024834946,0.024395085,0.024141138,0.024493521,0.025399177,0.023196245,0.026268903,0.025296733,0.024757507,0.025228827,0.025990463,0.023668341,0.025465275,0.025966019,0.025701023,0.024571194,0.025948123,0.027119943,0.025054677,0.025289635,0.023760039,0.025255746,0.025393364,0.108336229,0.055860868,0.038933332,0.060939129,0.011849275,0.035547825,0.054168114,0.0947942,0.02369855,0.044011593,0.082944925,0.037240579,0.028776811,0.02369855,0.042318839,0.042318839,0.0473971,0.022005797,0.025391304,0.062631882,3.92E-06,2.02E-06,1.41E-06,2.20E-06,4.28E-07,1.29E-06,1.96E-06,3.43E-06,8.57E-07,1.59E-06,3.00E-06,1.35E-06,1.04E-06,8.57E-07,1.53E-06,1.53E-06,1.71E-06,7.96E-07,9.18E-07,2.26E-06,0.036045448,0.035086736,0.033116704,0.032571958,0.034394767,0.034372327,0.033354286,0.033379952,0.033012762,0.031876371,0.033289845,0.033269907,0.031060084,0.035257043,0.034061982,0.03237443,0.033771608,0.03347766,0.031543779,0.033749135,0.03376072,0.033215991,0.032046279,0.033985771,0.03501792,0.032926389,0.032973749,0.030441721,0.031955564,0.03291636,0.035435076,0.035515261,0.03370051,0.034217876,0.034308372,0.034514895,0.035195722,0.033065495,0.032603314,0.031671378,0.033889249,0.033134523,0.031388715,0.034892148,0.03417119,0.031641961,0.032226741,0.03375028,0.031698237,0.032610009,0.032781155,0.032536501,0.033185622,0.033874899,0.034157666,0.033393344,0.032128644,0.032228577,0.033019041,0.033063536,2
A5VZS9,7.248363535,5.998645684,2.249492131,7.748250675,2.499435702,4.249040693,8.997968526,7.748250675,2.249492131,6.248589254,8.498081385,5.498758544,2.249492131,3.749153552,7.498307105,6.498532824,3.999097123,1.499661421,3.499209982,12.49717851,0.027000701,0.025654574,0.024028438,0.024330434,0.025560287,0.025203508,0.024735002,0.024801136,0.025948214,0.024189631,0.024916405,0.025132606,0.026693824,0.023331085,0.025078172,0.023725951,0.024583808,0.023650188,0.025915682,0.025446942,0.025441632,0.026342128,0.026169745,0.02416073,0.024368879,0.025875306,0.025269016,0.022757598,0.025077084,0.024667725,0.061124607,0.050585882,0.018969706,0.065340097,0.021077451,0.035831666,0.075878823,0.065340097,0.018969706,0.052693627,0.071663333,0.046370392,0.018969706,0.031616176,0.063232352,0.054801372,0.033723921,0.01264647,0.029508431,0.105387254,2.19E-06,1.81E-06,6.79E-07,2.34E-06,7.54E-07,1.28E-06,2.71E-06,2.34E-06,6.79E-07,1.89E-06,2.56E-06,1.66E-06,6.79E-07,1.13E-06,2.26E-06,1.96E-06,1.21E-06,4.52E-07,1.06E-06,3.77E-06,0.036489054,0.036045437,0.033383485,0.032845258,0.03501318,0.033693769,0.034108611,0.032411822,0.035176359,0.032566224,0.03318596,0.03409482,0.035208523,0.031769707,0.033575698,0.031183174,0.033437292,0.032399296,0.034750603,0.033500949,0.032494893,0.034634704,0.033247981,0.032898032,0.031582976,0.032978334,0.032675305,0.029485523,0.031969318,0.031085967,0.035948124,0.036512303,0.033946553,0.033855275,0.035469936,0.034485457,0.032841924,0.034353212,0.035036968,0.034541324,0.033885286,0.033404324,0.033918352,0.032921695,0.033333451,0.031745046,0.032360938,0.032141133,0.032900687,0.033952518,0.032797458,0.033498022,0.031960041,0.032995848,0.033221203,0.033889766,0.031684685,0.030031816,0.031396163,0.030970419,2
Q88MY2,9.044024795,4.888662051,1.711031718,2.688764128,0.244433103,1.466598615,6.110827564,4.888662051,2.933197231,3.666496538,5.133095154,1.95546482,1.711031718,1.466598615,1.466598615,0.97773241,3.177630333,0,0.733299308,5.866394461,0.025289399,0.025460885,0.024632241,0.025480616,0.027448014,0.023928421,0.024748017,0.024589745,0.025539816,0.026266534,0.026404237,0.025351672,0.025439466,0.024673851,0.025114592,0.024878483,0.024040554,0.025710542,0.027004206,0.025369202,0.023193949,0.024369699,0.025662551,0.025458351,0.025202629,0.026432866,0.023908421,0.023748333,0.025964146,0.02425546,0.138932875,0.075098851,0.026284598,0.041304368,0.003754943,0.022529655,0.093873564,0.075098851,0.045059311,0.056324139,0.078853794,0.030039541,0.026284598,0.022529655,0.022529655,0.01501977,0.048814253,0,0.011264828,0.090118622,6.16E-06,3.33E-06,1.17E-06,1.83E-06,1.66E-07,9.99E-07,4.16E-06,3.33E-06,2.00E-06,2.50E-06,3.50E-06,1.33E-06,1.17E-06,9.99E-07,9.99E-07,6.66E-07,2.16E-06,0,4.99E-07,4.00E-06,0.037497968,0.036446997,0.034452135,0.034311109,0.036973661,0.03293196,0.033083375,0.033155052,0.034287512,0.034040301,0.036210705,0.032631234,0.033358785,0.033244579,0.03271224,0.031628676,0.03175517,0.033818174,0.035169673,0.033720976,0.03031976,0.03063451,0.032424236,0.032229176,0.032370466,0.032667966,0.03174548,0.029702932,0.031526473,0.031193772,0.038022062,0.034664289,0.037297431,0.035205257,0.037450997,0.033319669,0.032642581,0.031985236,0.033323447,0.036291654,0.03523622,0.034238933,0.033500202,0.030723732,0.032494159,0.032044848,0.033919066,0.032248137,0.033806435,0.034433133,0.030970886,0.030067819,0.032539288,0.033766982,0.031913372,0.032573397,0.031147923,0.03409687,0.028679984,0.031395826,2
Q88R41,7.542516227,3.771258114,2.011337661,4.776926944,0.502834415,1.508503245,3.771258114,7.542516227,1.257086038,4.776926944,4.274092529,2.765589283,1.508503245,2.514172076,2.262754868,2.765589283,3.268423699,0.502834415,0.754251623,6.285430189,0.02574734,0.027605765,0.023901028,0.025292107,0.025965556,0.025553816,0.027656722,0.0242797,0.023252375,0.027074916,0.025485284,0.02365678,0.024517954,0.023708274,0.025068995,0.026123313,0.025681331,0.024334019,0.02381241,0.024174518,0.022439229,0.025096763,0.024910713,0.024184062,0.025737529,0.025912181,0.023338255,0.025426812,0.024133702,0.024511341,0.116089773,0.058044886,0.030957273,0.073523523,0.007739318,0.023217955,0.058044886,0.116089773,0.019348295,0.073523523,0.065784205,0.04256625,0.023217955,0.038696591,0.034826932,0.04256625,0.050305568,0.007739318,0.011608977,0.096741477,4.26E-06,2.13E-06,1.14E-06,2.70E-06,2.84E-07,8.52E-07,2.13E-06,4.26E-06,7.10E-07,2.70E-06,2.41E-06,1.56E-06,8.52E-07,1.42E-06,1.28E-06,1.56E-06,1.85E-06,2.84E-07,4.26E-07,3.55E-06,0.037456658,0.038322374,0.033277019,0.0358944,0.036831655,0.034242373,0.036431663,0.034064006,0.031689249,0.037209524,0.035145615,0.032106692,0.033511745,0.032236955,0.032493322,0.033748851,0.034107974,0.031330396,0.031984851,0.031056948,0.0287852,0.032810637,0.032443617,0.030362564,0.033472497,0.033464418,0.028659354,0.032718603,0.030913066,0.029358116,0.037580925,0.037174904,0.034026172,0.036008157,0.036120209,0.034828414,0.03778902,0.036137224,0.034159231,0.035160308,0.034884575,0.031733089,0.033404272,0.030899812,0.031947377,0.03277973,0.031900874,0.033265007,0.032234174,0.030045088,0.030105879,0.036133617,0.03285498,0.032989431,0.032140843,0.03123304,0.028704363,0.032330062,0.031060709,0.030368374,2
A5VX76,7.542516227,3.771258114,2.011337661,4.776926944,0.502834415,1.508503245,3.771258114,7.542516227,1.257086038,4.776926944,4.274092529,2.765589283,1.508503245,2.514172076,2.262754868,2.765589283,3.268423699,0.502834415,0.754251623,6.285430189,0.02574734,0.027605765,0.023901028,0.025292107,0.025965556,0.025553816,0.027656722,0.0242797,0.023252375,0.027074916,0.025485284,0.02365678,0.024517954,0.023708274,0.025068995,0.026123313,0.025681331,0.024334019,0.02381241,0.024174518,0.022439229,0.025096763,0.024910713,0.024184062,0.025737529,0.025912181,0.023338255,0.025426812,0.024133702,0.024511341,0.116089773,0.058044886,0.030957273,0.073523523,0.007739318,0.023217955,0.058044886,0.116089773,0.019348295,0.073523523,0.065784205,0.04256625,0.023217955,0.038696591,0.034826932,0.04256625,0.050305568,0.007739318,0.011608977,0.096741477,4.26E-06,2.13E-06,1.14E-06,2.70E-06,2.84E-07,8.52E-07,2.13E-06,4.26E-06,7.10E-07,2.70E-06,2.41E-06,1.56E-06,8.52E-07,1.42E-06,1.28E-06,1.56E-06,1.85E-06,2.84E-07,4.26E-07,3.55E-06,0.037456658,0.038322374,0.033277019,0.0358944,0.036831655,0.034242373,0.036431663,0.034064006,0.031689249,0.037209524,0.035145615,0.032106692,0.033511745,0.032236955,0.032493322,0.033748851,0.034107974,0.031330396,0.031984851,0.031056948,0.0287852,0.032810637,0.032443617,0.030362564,0.033472497,0.033464418,0.028659354,0.032718603,0.030913066,0.029358116,0.037580925,0.037174904,0.034026172,0.036008157,0.036120209,0.034828414,0.03778902,0.036137224,0.034159231,0.035160308,0.034884575,0.031733089,0.033404272,0.030899812,0.031947377,0.03277973,0.031900874,0.033265007,0.032234174,0.030045088,0.030105879,0.036133617,0.03285498,0.032989431,0.032140843,0.03123304,0.028704363,0.032330062,0.031060709,0.030368374,2
Q88Q71,19.29118473,15.43294778,6.269635038,12.05699046,0.482279618,11.09243122,21.2203032,15.67408759,3.134817519,12.78040988,25.80195958,12.53927008,4.581656374,4.340516564,6.993054465,9.404452556,6.993054465,0.723419427,3.134817519,13.98610893,0.025243264,0.027068496,0.025748351,0.024098971,0.02483088,0.025935683,0.024564718,0.025375784,0.025794989,0.025471157,0.025042314,0.025779729,0.024485369,0.024290933,0.025754955,0.026250071,0.024689076,0.026310875,0.02620575,0.025431112,0.024202439,0.025972721,0.025862568,0.02558923,0.023648151,0.024628696,0.025715059,0.025236852,0.025298463,0.024333536,0.082672046,0.066137637,0.026868415,0.051670029,0.002066801,0.047536426,0.090939251,0.067171037,0.013434207,0.05477023,0.110573861,0.05373683,0.019634611,0.01860121,0.029968617,0.040302622,0.029968617,0.003100202,0.013434207,0.059937233,3.41E-06,2.73E-06,1.11E-06,2.13E-06,8.52E-08,1.96E-06,3.75E-06,2.77E-06,5.54E-07,2.26E-06,4.56E-06,2.22E-06,8.10E-07,7.67E-07,1.24E-06,1.66E-06,1.24E-06,1.28E-07,5.54E-07,2.47E-06,0.034749772,0.034847664,0.034504801,0.033000165,0.033094135,0.034736649,0.032673101,0.033213902,0.034249539,0.03388412,0.033142019,0.033846916,0.032687582,0.032861827,0.033850787,0.034199759,0.032409893,0.034230511,0.033852489,0.033660556,0.031397534,0.0336461,0.032550764,0.033757223,0.031453787,0.032272158,0.033777582,0.032365637,0.032500334,0.031549294,0.034758118,0.036835195,0.034673848,0.032461354,0.034207343,0.034954146,0.033617841,0.033266644,0.033206354,0.033499345,0.032826685,0.034404786,0.033767226,0.033028044,0.032155082,0.033607999,0.032527347,0.032996282,0.034453645,0.033415816,0.031670893,0.03309706,0.032599406,0.03341244,0.030849679,0.032101074,0.033837341,0.033006575,0.032782783,0.031979607,2
Q88LF9,14.16811397,14.16811397,4.014298957,10.62608548,0.472270466,6.375651285,15.1126549,8.737003613,2.125217095,8.973138846,16.05719583,6.611786518,3.542028492,5.90338082,7.556327449,7.556327449,8.50086838,0.236135233,5.90338082,11.80676164,0.026408091,0.026740864,0.025421826,0.024543551,0.027152672,0.024995445,0.024121489,0.025162105,0.025769684,0.0270679,0.025134857,0.024965834,0.02548241,0.025517766,0.025863234,0.024881972,0.023966185,0.025090885,0.025361975,0.026312329,0.025292067,0.025485128,0.024129645,0.024707015,0.026534886,0.024805161,0.025785238,0.025915529,0.02571429,0.025534733,0.079178691,0.079178691,0.022433963,0.059384018,0.00263929,0.035630411,0.084457271,0.04882686,0.011876804,0.050146504,0.08973585,0.036950056,0.019794673,0.032991121,0.042228635,0.042228635,0.047507215,0.001319645,0.032991121,0.065982243,3.29E-06,3.29E-06,9.31E-07,2.47E-06,1.10E-07,1.48E-06,3.51E-06,2.03E-06,4.93E-07,2.08E-06,3.73E-06,1.53E-06,8.22E-07,1.37E-06,1.75E-06,1.75E-06,1.97E-06,5.48E-08,1.37E-06,2.74E-06,0.035432974,0.035067765,0.033765413,0.032755069,0.035795798,0.033002124,0.032272786,0.032998901,0.034544092,0.035203276,0.033517999,0.033815731,0.033708092,0.033181812,0.03439624,0.032431885,0.031692371,0.031665323,0.033289665,0.033908293,0.032572371,0.032615261,0.031293204,0.031639485,0.033807684,0.032217865,0.033162063,0.032502584,0.033742354,0.032681877,0.03581895,0.037006587,0.033222102,0.033011342,0.037258574,0.033721507,0.031854545,0.034469367,0.033769095,0.0345545,0.032735142,0.033999526,0.031726602,0.033155873,0.032846586,0.03252075,0.031832343,0.032268675,0.034243515,0.034383357,0.032205087,0.032688256,0.031705172,0.032001881,0.034567943,0.031841765,0.032037274,0.033335677,0.032970076,0.032247875,2
Q88KJ1,12.36088567,6.180442836,4.944354269,4.449918842,0,6.42766055,13.84419195,5.933225123,0,3.955483415,8.158184544,7.16931369,2.224959421,5.438789696,4.697136556,3.955483415,3.708265702,0.247217713,1.483306281,12.8553211,0.025792101,0.025202992,0.025699487,0.023469355,0.024903334,0.026315122,0.025539503,0.024544253,0.024461435,0.024568165,0.02570283,0.023472003,0.026038189,0.025212799,0.026216134,0.025122228,0.024097591,0.02502691,0.026376734,0.025902576,0.024039081,0.026689944,0.025528545,0.025347446,0.023825715,0.022335072,0.026745785,0.024174166,0.024852458,0.025580334,0.10521319,0.052606595,0.042085276,0.037876748,0,0.054710859,0.117838772,0.050502331,0,0.033668221,0.069440705,0.06102365,0.018938374,0.046293803,0.039981012,0.033668221,0.031563957,0.002104264,0.012625583,0.109421717,4.44E-06,2.22E-06,1.77E-06,1.60E-06,0,2.31E-06,4.97E-06,2.13E-06,0,1.42E-06,2.93E-06,2.57E-06,7.99E-07,1.95E-06,1.69E-06,1.42E-06,1.33E-06,8.87E-08,5.32E-07,4.61E-06,0.036102352,0.034735743,0.035354961,0.032326197,0.033750265,0.035113601,0.034389256,0.033067978,0.033186354,0.032057622,0.035412175,0.031790457,0.035072976,0.033780335,0.034418847,0.032612904,0.031875269,0.033002336,0.033433092,0.034026654,0.031728958,0.034191208,0.033126302,0.032569339,0.031231724,0.029578234,0.033427282,0.030923201,0.031700463,0.03390965,0.036222938,0.036264552,0.03464737,0.030572228,0.033771456,0.036728872,0.036506966,0.032830719,0.032841245,0.034303756,0.034512722,0.03217647,0.031741277,0.03372473,0.03571948,0.03242429,0.031962224,0.033544501,0.032828172,0.033500278,0.032489901,0.033503703,0.032768596,0.03262107,0.033012573,0.030225881,0.032489892,0.031581629,0.030771662,0.033710761,2
Q88M24,21.19633839,10.59816919,2.018698894,7.570120853,3.028048341,10.34583183,9.336482385,15.39257907,5.80375932,4.28973515,19.42997685,3.280385703,1.766361532,6.560771406,11.60751864,6.056096682,7.317783491,3.785060426,3.532723065,12.11219336,0.025853596,0.026023566,0.024666999,0.024219096,0.025045648,0.024816443,0.024633716,0.024796429,0.025593696,0.024521006,0.024363219,0.025856963,0.0252808,0.02413321,0.025290349,0.025133893,0.02616302,0.022475407,0.024950984,0.025353653,0.024429279,0.02531353,0.024943963,0.024176258,0.024359138,0.026219638,0.025046163,0.024783227,0.02415863,0.025061119,0.126339102,0.063169551,0.012032295,0.045121108,0.018048443,0.061665514,0.055649366,0.091746252,0.034592849,0.025568628,0.115810843,0.01955248,0.010528258,0.03910496,0.069185699,0.036096886,0.043617071,0.022560554,0.021056517,0.072193772,4.50E-06,2.25E-06,4.28E-07,1.61E-06,6.42E-07,2.19E-06,1.98E-06,3.27E-06,1.23E-06,9.10E-07,4.12E-06,6.96E-07,3.75E-07,1.39E-06,2.46E-06,1.28E-06,1.55E-06,8.03E-07,7.49E-07,2.57E-06,0.035033473,0.034905272,0.033374927,0.033462299,0.034438031,0.034104313,0.034225438,0.033206586,0.034348883,0.032405898,0.032877672,0.034829443,0.0331336,0.032630954,0.033277106,0.033356897,0.034351591,0.03056644,0.033079895,0.033581671,0.032696162,0.033043714,0.033530165,0.031598587,0.032746455,0.03425526,0.033001823,0.032586412,0.031567733,0.032279265,0.035897484,0.035190622,0.034695742,0.034419965,0.033546301,0.034752203,0.034007204,0.034298361,0.034164043,0.032668772,0.032846066,0.033439601,0.033325314,0.032863967,0.033699291,0.032696288,0.034548148,0.031202741,0.032858652,0.03276072,0.032965256,0.03326289,0.031462181,0.032178486,0.032786378,0.033547581,0.032436903,0.033033606,0.032251092,0.032194091,2
Q88L23,6.33591894,7.693615856,1.357696916,3.620525109,1.810262554,2.941676651,6.788484579,6.33591894,1.357696916,2.489111012,9.277595591,3.620525109,2.715393831,3.394242289,4.525656386,4.073090747,3.16795947,2.036545374,1.131414096,5.430787663,0.026295883,0.027136432,0.027421176,0.024349651,0.025507168,0.025635519,0.02587987,0.027699904,0.023256662,0.024900214,0.024564938,0.025639409,0.027177978,0.025203201,0.023759441,0.027053748,0.027976409,0.026412743,0.025104365,0.026209106,0.025011342,0.026407364,0.024595058,0.027014069,0.025306428,0.025153102,0.025897186,0.026584191,0.024761349,0.025803275,0.070669702,0.085813209,0.015143508,0.040382687,0.020191343,0.032810933,0.075717538,0.070669702,0.015143508,0.027763097,0.103480635,0.040382687,0.030287015,0.037858769,0.050478359,0.045430523,0.035334851,0.022715261,0.01261959,0.06057403,2.67E-06,3.24E-06,5.72E-07,1.53E-06,7.63E-07,1.24E-06,2.86E-06,2.67E-06,5.72E-07,1.05E-06,3.91E-06,1.53E-06,1.14E-06,1.43E-06,1.91E-06,1.72E-06,1.34E-06,8.58E-07,4.77E-07,2.29E-06,0.035799646,0.03678914,0.035656048,0.032537195,0.034802779,0.033655722,0.034803065,0.036399237,0.030768469,0.032422251,0.032554123,0.033368543,0.035975491,0.032721736,0.030162136,0.034805636,0.03569183,0.033812063,0.032639077,0.033448701,0.032024154,0.032946853,0.030313578,0.033559787,0.031643747,0.03169267,0.032083762,0.033053477,0.029453921,0.031891244,0.036640129,0.037402447,0.035660903,0.032734929,0.033248891,0.035945788,0.035591611,0.03631449,0.031099131,0.032334904,0.032705028,0.035447667,0.034837744,0.032662251,0.033490798,0.03559308,0.035342685,0.033104594,0.031614085,0.03244208,0.032021235,0.032082505,0.03166805,0.032039252,0.031963846,0.030760663,0.032588619,0.032026843,0.029327171,0.031308485,2
