FN,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30,Class
P00956,22.414031,11.2070155,5.116246207,17.2977848,3.410830805,7.552553925,14.13058476,18.27230788,6.090769295,11.2070155,18.75956943,14.86147708,5.847138523,7.552553925,10.23249241,11.45064627,11.45064627,5.603507751,8.039815469,18.02867711,0.026753205,0.026376577,0.026046401,0.024777582,0.02664382,0.025370788,0.0244387,0.024668984,0.025572452,0.024831137,0.025461998,0.02517482,0.024784483,0.025334578,0.025637798,0.024547869,0.025321051,0.024630571,0.025036724,0.024180745,0.024341619,0.025551694,0.025069951,0.025138211,0.025535491,0.024916954,0.024375842,0.024286916,0.026306184,0.025256081,0.087889518,0.043944759,0.020061738,0.06782778,0.013374492,0.029614946,0.055408609,0.071649064,0.023883021,0.043944759,0.073559705,0.058274572,0.0229277,0.029614946,0.040123476,0.04490008,0.04490008,0.02197238,0.031525588,0.070693743,3.25E-06,1.62E-06,7.41E-07,2.51E-06,4.94E-07,1.09E-06,2.05E-06,2.65E-06,8.82E-07,1.62E-06,2.72E-06,2.15E-06,8.47E-07,1.09E-06,1.48E-06,1.66E-06,1.66E-06,8.12E-07,1.16E-06,2.61E-06,0.036476968,0.03543443,0.033807353,0.033656538,0.035439449,0.034130525,0.031815334,0.033728652,0.033735879,0.033123285,0.033582023,0.033048522,0.032426865,0.033711616,0.034284163,0.032680417,0.033526658,0.032008871,0.033180966,0.031505182,0.031882742,0.03380358,0.033176825,0.032422442,0.033555371,0.033560619,0.031687992,0.031314031,0.034161317,0.032176063,0.035526905,0.035569596,0.03469073,0.034216617,0.035267898,0.034108576,0.033337247,0.032916313,0.033016277,0.033439787,0.034291973,0.033635292,0.033411629,0.032911923,0.034286055,0.032651371,0.033463047,0.032371376,0.033682522,0.031847857,0.032149216,0.032943995,0.032485333,0.033467631,0.032320784,0.032731053,0.03193428,0.031158776,0.032971398,0.033194508,2
P60720,3.600549332,3.086185142,2.571820951,2.571820951,0.771546285,3.086185142,3.600549332,4.372095617,1.543092571,3.600549332,6.686734474,2.057456761,1.800274666,1.285910476,3.343367237,1.800274666,2.829003046,0.51436419,2.057456761,3.600549332,0.024566048,0.025179488,0.02532289,0.026824021,0.025284299,0.02501406,0.024208923,0.023620984,0.025555777,0.025956136,0.023917583,0.022959155,0.024535878,0.024879463,0.02503759,0.025734309,0.024906438,0.027274312,0.023842637,0.022441483,0.02414757,0.023946456,0.023337674,0.024866984,0.025337874,0.024184059,0.024537138,0.02516915,0.023634779,0.026594747,0.065870781,0.05646067,0.047050558,0.047050558,0.014115167,0.05646067,0.065870781,0.079985949,0.028230335,0.065870781,0.122331451,0.037640446,0.032935391,0.023525279,0.061165725,0.032935391,0.051755614,0.009410112,0.037640446,0.065870781,2.41E-06,2.07E-06,1.72E-06,1.72E-06,5.16E-07,2.07E-06,2.41E-06,2.93E-06,1.03E-06,2.41E-06,4.47E-06,1.38E-06,1.20E-06,8.60E-07,2.24E-06,1.20E-06,1.89E-06,3.44E-07,1.38E-06,2.41E-06,0.034220865,0.035146297,0.037118673,0.037716576,0.035379325,0.033689635,0.033605614,0.032267977,0.03563329,0.03615197,0.033193735,0.032459992,0.03336271,0.033345902,0.03317069,0.035078476,0.033490606,0.036535218,0.030551807,0.030283097,0.031635391,0.032190898,0.032412776,0.030577758,0.031458196,0.0305041,0.031242987,0.030812395,0.029371567,0.032686424,0.035857866,0.036346423,0.036449149,0.036538383,0.035528605,0.035939166,0.034620899,0.030739656,0.035645667,0.034875366,0.03237345,0.032957332,0.033749146,0.033006484,0.034929337,0.034882577,0.031895494,0.033686777,0.031746215,0.029218518,0.031690524,0.031337857,0.034295579,0.032507085,0.03098044,0.033525124,0.031240483,0.031583615,0.02941096,0.032441653,2
P0A817,9.694330597,4.592051336,1.785797742,6.888077003,1.020455852,4.336937372,6.63296304,8.673874745,2.296025668,6.63296304,7.143190966,5.102279262,2.551139631,3.31648152,4.592051336,5.102279262,6.122735114,1.020455852,3.061367557,7.398304929,0.025192748,0.027106082,0.026125232,0.023600779,0.024658076,0.023966119,0.025896085,0.024244032,0.024943591,0.024679278,0.02452177,0.024831619,0.024943873,0.025419924,0.023713992,0.025322479,0.025072799,0.024283901,0.025973442,0.025778367,0.023495204,0.025509035,0.02440608,0.02396403,0.025666676,0.024406044,0.023290484,0.025150851,0.025375171,0.02334827,0.094946414,0.044974617,0.017490129,0.067461925,0.009994359,0.042476027,0.064963336,0.084952054,0.022487308,0.064963336,0.069960515,0.049971797,0.024985898,0.032481668,0.044974617,0.049971797,0.059966156,0.009994359,0.029983078,0.072459105,3.57E-06,1.69E-06,6.58E-07,2.54E-06,3.76E-07,1.60E-06,2.44E-06,3.19E-06,8.45E-07,2.44E-06,2.63E-06,1.88E-06,9.39E-07,1.22E-06,1.69E-06,1.88E-06,2.25E-06,3.76E-07,1.13E-06,2.72E-06,0.035604408,0.036666993,0.036984269,0.032851031,0.034270723,0.03372942,0.03588101,0.032295116,0.034878995,0.032803828,0.032682842,0.033273315,0.033040572,0.033448468,0.033207591,0.032292721,0.033938551,0.031643333,0.034503824,0.033833943,0.031364293,0.033236254,0.031239664,0.031345103,0.033760217,0.031830421,0.031554581,0.032112557,0.032841654,0.030385715,0.035394378,0.036588503,0.036817326,0.03380972,0.032841805,0.034369065,0.035195485,0.032223286,0.034714553,0.03297786,0.033381723,0.035191718,0.032107841,0.034318055,0.031411069,0.034957466,0.032215573,0.032774393,0.033523809,0.033524946,0.031336799,0.033895601,0.032855323,0.031336546,0.031407124,0.030890465,0.033242662,0.032500563,0.033354142,0.030842105,2
P07623,5.399583769,4.371091622,4.885337696,5.656706805,0.514246073,3.599722512,5.142460732,2.828353403,2.828353403,4.113968586,9.256429318,2.314107329,1.028492146,4.371091622,5.399583769,3.599722512,4.628214659,1.285615183,3.599722512,4.628214659,0.02554122,0.024535218,0.022706603,0.024976573,0.025936807,0.027342456,0.0253569,0.025185334,0.024660392,0.022826615,0.02375714,0.0235143,0.025682572,0.027071386,0.024246577,0.02642356,0.025672015,0.025408211,0.023779794,0.025078135,0.024675522,0.022182204,0.024322914,0.023213673,0.024085168,0.026634015,0.026051603,0.02345476,0.024914696,0.023640601,0.06525967,0.052829257,0.059044464,0.068367274,0.006215207,0.043506447,0.062152067,0.034183637,0.034183637,0.049721654,0.11187372,0.02796843,0.012430413,0.052829257,0.06525967,0.043506447,0.05593686,0.015538017,0.043506447,0.05593686,2.43E-06,1.96E-06,2.19E-06,2.54E-06,2.31E-07,1.62E-06,2.31E-06,1.27E-06,1.27E-06,1.85E-06,4.16E-06,1.04E-06,4.62E-07,1.96E-06,2.43E-06,1.62E-06,2.08E-06,5.77E-07,1.62E-06,2.08E-06,0.03550318,0.033770281,0.033334595,0.035589944,0.036135057,0.037569661,0.035230142,0.034870834,0.033090379,0.030647107,0.033071441,0.031634634,0.035654993,0.035391994,0.03349661,0.035643797,0.033657415,0.034131428,0.030374739,0.031742649,0.033333364,0.028529748,0.032445448,0.029558654,0.032605004,0.034337301,0.033605353,0.029865674,0.031681066,0.030389905,0.035694337,0.035512003,0.034383723,0.034757341,0.035503122,0.035850468,0.035830859,0.033109127,0.034324307,0.032075392,0.031378587,0.033795655,0.034673778,0.035461156,0.031692524,0.034755528,0.032781817,0.034287734,0.03185585,0.031087388,0.032839766,0.031948513,0.031792139,0.031032535,0.032359801,0.033861272,0.032828795,0.031336494,0.033333162,0.029856711,2
P45577,6.875914885,5.402504552,1.473410332,2.210115499,0.491136777,3.437957442,5.648072941,3.192389054,1.227841944,1.473410332,4.420230997,4.911367775,0.982273555,1.227841944,3.437957442,2.701252276,2.701252276,0.245568389,0.736705166,4.174662609,0.026604155,0.025200759,0.025413143,0.024091566,0.026514101,0.026278626,0.022648351,0.024841922,0.02301802,0.025793042,0.02531884,0.025719018,0.025230997,0.026095669,0.025250349,0.025153708,0.022006831,0.02374352,0.025920757,0.025435256,0.024786421,0.024821822,0.026323104,0.025012433,0.024301176,0.023975851,0.026672044,0.02544345,0.026835095,0.025981585,0.111981949,0.087985817,0.023996132,0.035994198,0.007998711,0.055990975,0.091985173,0.051991619,0.019996777,0.023996132,0.071988396,0.079987107,0.015997421,0.019996777,0.055990975,0.043992909,0.043992909,0.003999355,0.011998066,0.067989041,5.07E-06,3.98E-06,1.09E-06,1.63E-06,3.62E-07,2.53E-06,4.16E-06,2.35E-06,9.05E-07,1.09E-06,3.26E-06,3.62E-06,7.24E-07,9.05E-07,2.53E-06,1.99E-06,1.99E-06,1.81E-07,5.43E-07,3.08E-06,0.036543485,0.035311323,0.036201987,0.03447626,0.0367739,0.036747881,0.030154578,0.034191178,0.031125542,0.03383898,0.03448923,0.035301061,0.033481448,0.035475907,0.032221456,0.03188947,0.028433886,0.030698147,0.033651251,0.033841947,0.032266489,0.031917897,0.033446006,0.031628681,0.031054476,0.029658626,0.033890917,0.031950474,0.033548079,0.031790081,0.038014352,0.035133033,0.036035993,0.03406569,0.037315718,0.036656971,0.031103185,0.034885924,0.032922303,0.035288382,0.034272804,0.035778201,0.035617402,0.035249454,0.032619518,0.032851617,0.032179363,0.029915347,0.033769713,0.032321042,0.031929574,0.031250332,0.032388251,0.033703373,0.030118043,0.030224361,0.032306684,0.031687426,0.028586591,0.03180917,2
P26602,1.864691916,3.263210854,0.23308649,1.398518937,0.466172979,1.398518937,3.263210854,2.563951385,0.23308649,1.398518937,7.458767665,1.631605427,0.699259469,1.165432448,3.030124364,2.563951385,2.563951385,0.932345958,0.932345958,1.398518937,0.024404233,0.028170938,0.026596621,0.026338335,0.025009722,0.024510749,0.023786025,0.02646333,0.027478874,0.025490727,0.025686571,0.027503913,0.025393535,0.022299129,0.024737837,0.027280645,0.026870391,0.027327761,0.024135105,0.023277006,0.0259535,0.025436085,0.028229373,0.025831652,0.02144883,0.024789067,0.025645714,0.026531941,0.024896065,0.025389836,0.046515767,0.081402592,0.005814471,0.034886825,0.011628942,0.034886825,0.081402592,0.06395918,0.005814471,0.034886825,0.186063068,0.040701296,0.017443413,0.029072354,0.075588121,0.06395918,0.06395918,0.023257883,0.023257883,0.034886825,1.79E-06,3.13E-06,2.24E-07,1.34E-06,4.47E-07,1.34E-06,3.13E-06,2.46E-06,2.24E-07,1.34E-06,7.16E-06,1.57E-06,6.71E-07,1.12E-06,2.91E-06,2.46E-06,2.46E-06,8.95E-07,8.95E-07,1.34E-06,0.034739788,0.040257575,0.037154097,0.036974687,0.034697582,0.032601008,0.030523418,0.035216953,0.037748649,0.0337134,0.033923856,0.036003335,0.031868041,0.031025296,0.031953686,0.034164616,0.034103648,0.034701246,0.031460227,0.028955127,0.033099782,0.031434846,0.033340551,0.031596141,0.027955706,0.030683838,0.029413423,0.033413081,0.030590602,0.030871324,0.035713534,0.038270406,0.040002992,0.040140108,0.033411166,0.034776424,0.032394962,0.037453546,0.036554641,0.035950367,0.034431687,0.032387133,0.031511558,0.032061454,0.031592217,0.03634711,0.035729057,0.033659988,0.029980418,0.026296934,0.03278108,0.033620665,0.03413909,0.032044633,0.027609358,0.02949398,0.02899808,0.034538226,0.029946553,0.028162409,2
P76344,3.608284797,1.288673142,2.061877027,3.866019425,0.515469257,2.319611655,3.866019425,3.350550169,2.577346284,3.09281554,3.350550169,4.896957939,1.54640777,2.577346284,2.319611655,4.381488682,2.319611655,0.773203885,3.608284797,3.350550169,0.025160646,0.026106833,0.023546536,0.024033729,0.025165447,0.026065129,0.023010465,0.024639394,0.024709913,0.024427584,0.023601357,0.023136751,0.023654143,0.025643819,0.025729005,0.023894638,0.025434426,0.024533947,0.024620277,0.023725209,0.023783035,0.026123451,0.024015334,0.02423866,0.027336168,0.026074283,0.024816477,0.023404805,0.026681959,0.02495195,0.0601836,0.021494143,0.034390628,0.064482428,0.008597657,0.038689457,0.064482428,0.055884771,0.042988286,0.051585943,0.055884771,0.081677743,0.025792971,0.042988286,0.038689457,0.073080086,0.038689457,0.012896486,0.0601836,0.055884771,2.32E-06,8.28E-07,1.33E-06,2.49E-06,3.31E-07,1.49E-06,2.49E-06,2.15E-06,1.66E-06,1.99E-06,2.15E-06,3.15E-06,9.94E-07,1.66E-06,1.49E-06,2.82E-06,1.49E-06,4.97E-07,2.32E-06,2.15E-06,0.037540513,0.035395619,0.034261968,0.034329433,0.034718668,0.035801308,0.032160114,0.033857852,0.035288704,0.033142498,0.03208547,0.030335587,0.032378749,0.034587735,0.035292886,0.031571313,0.034446571,0.031601144,0.033530621,0.031462439,0.03219984,0.034659242,0.030597652,0.030196314,0.035520236,0.032020075,0.032436258,0.029344002,0.034019398,0.030918964,0.035657329,0.037774469,0.033546221,0.034090033,0.035808079,0.03847473,0.033892458,0.034334881,0.032527045,0.032377803,0.031621851,0.030755149,0.033568855,0.035666658,0.035788096,0.033525194,0.033565177,0.034450553,0.031581985,0.031785857,0.031151111,0.033801375,0.031600841,0.031025265,0.032820873,0.034533997,0.034074027,0.028520432,0.029722535,0.031956954,2
P32099,7.998670549,6.0595989,4.120527252,4.120527252,1.454303736,2.666223516,6.786750769,5.332447032,1.939071648,2.666223516,8.725822417,3.150991428,1.454303736,4.120527252,3.150991428,4.84767912,5.090063076,1.696687692,1.454303736,5.090063076,0.025177068,0.02569404,0.025652576,0.025533099,0.025662059,0.025743477,0.025520722,0.025653962,0.025392358,0.025094584,0.0250724,0.02308749,0.025259774,0.024576096,0.025747441,0.024350584,0.024419325,0.027430578,0.025345892,0.024954188,0.025300717,0.026394887,0.025156022,0.025361818,0.025896749,0.022792072,0.025677069,0.024148393,0.025722887,0.025797719,0.089711015,0.06796289,0.046214765,0.046214765,0.016311094,0.029903672,0.076118437,0.059807343,0.021748125,0.029903672,0.097866561,0.035340703,0.016311094,0.046214765,0.035340703,0.054370312,0.057088827,0.019029609,0.016311094,0.057088827,3.34E-06,2.53E-06,1.72E-06,1.72E-06,6.07E-07,1.11E-06,2.83E-06,2.23E-06,8.10E-07,1.11E-06,3.64E-06,1.32E-06,6.07E-07,1.72E-06,1.32E-06,2.02E-06,2.13E-06,7.09E-07,6.07E-07,2.13E-06,0.034332858,0.035392738,0.035085149,0.033816668,0.034678811,0.035210772,0.03477947,0.034038069,0.033485869,0.034819564,0.033171133,0.031536787,0.032883581,0.032261309,0.034177895,0.031879362,0.031537465,0.035412717,0.033265832,0.033129404,0.03194721,0.034091517,0.033409332,0.032795782,0.033319611,0.029556081,0.031982048,0.031490226,0.031373535,0.032420692,0.036139438,0.036433803,0.036757096,0.035166491,0.036111431,0.036076583,0.034957916,0.03397417,0.033111225,0.033608781,0.033016599,0.032476441,0.032579802,0.033498426,0.035175935,0.032141923,0.03064479,0.03432635,0.032861111,0.032765715,0.03220831,0.032789511,0.032815078,0.03296673,0.032732921,0.030089814,0.031840826,0.033337159,0.029831978,0.029563543,2
P0A870,9.566888908,3.924877501,2.698353282,5.15140172,0.735914531,3.679572657,6.132621095,4.170182344,0.490609688,6.377925939,8.095059845,5.396706563,1.226524219,1.717133907,2.453048438,3.924877501,4.170182344,0.981219375,2.943658125,3.924877501,0.025749352,0.027081773,0.024625492,0.024643649,0.026773501,0.023967432,0.025374113,0.024548947,0.026921393,0.025500835,0.02537167,0.025742546,0.024502342,0.024736151,0.025545681,0.023954782,0.026340434,0.024366254,0.025033726,0.026337505,0.022400839,0.022584311,0.027784999,0.023382876,0.026472837,0.025420616,0.022667801,0.024647242,0.027163956,0.025052101,0.115706629,0.047469386,0.032635203,0.06230357,0.00890051,0.04450255,0.074170916,0.050436223,0.005933673,0.077137753,0.097905609,0.065270406,0.014834183,0.020767857,0.029668366,0.047469386,0.050436223,0.011867347,0.03560204,0.047469386,4.31E-06,1.77E-06,1.22E-06,2.32E-06,3.32E-07,1.66E-06,2.77E-06,1.88E-06,2.21E-07,2.88E-06,3.65E-06,2.43E-06,5.53E-07,7.74E-07,1.11E-06,1.77E-06,1.88E-06,4.43E-07,1.33E-06,1.77E-06,0.035138868,0.037627805,0.034524528,0.03433897,0.036354537,0.032656812,0.034190031,0.032844951,0.036246827,0.033416575,0.034340505,0.03421895,0.033004398,0.0335554,0.033741281,0.030587409,0.033728091,0.032439698,0.032722943,0.033953109,0.029882099,0.028969227,0.035436113,0.031835525,0.033462133,0.032269533,0.029186674,0.031415469,0.033925774,0.031018929,0.034312419,0.036101897,0.035397023,0.033889132,0.037955697,0.034501991,0.034052273,0.033954959,0.034549763,0.033581414,0.034745199,0.034614484,0.032949437,0.032962757,0.034025754,0.033224618,0.03354538,0.030959324,0.03360426,0.034561612,0.03106779,0.030691135,0.035139621,0.030417934,0.034221655,0.031918181,0.028894521,0.030675336,0.032565458,0.030918865,2
P23721,10.32382025,4.028807903,5.036009878,6.295012348,1.007201976,2.769805433,4.784209384,7.302214324,1.510802963,4.784209384,7.554014817,5.036009878,2.769805433,4.53240889,3.777007409,5.036009878,3.021605927,1.25900247,3.273406421,7.05041383,0.024907293,0.02664991,0.023730512,0.025790214,0.025649651,0.023965555,0.026035125,0.026005697,0.025603598,0.02327905,0.02482969,0.025949068,0.023955344,0.023043727,0.025199675,0.02466273,0.023780691,0.024339112,0.026969991,0.025328325,0.024334734,0.025188539,0.024468906,0.024274962,0.024281789,0.026553021,0.025644059,0.024929821,0.024714538,0.024134178,0.109775485,0.042839214,0.053549017,0.066936272,0.010709803,0.029451959,0.050871566,0.077646075,0.016064705,0.050871566,0.080323526,0.053549017,0.029451959,0.048194116,0.040161763,0.053549017,0.03212941,0.013387254,0.034806861,0.074968624,3.79E-06,1.48E-06,1.85E-06,2.31E-06,3.70E-07,1.02E-06,1.76E-06,2.68E-06,5.54E-07,1.76E-06,2.77E-06,1.85E-06,1.02E-06,1.66E-06,1.39E-06,1.85E-06,1.11E-06,4.62E-07,1.20E-06,2.59E-06,0.034662614,0.036469919,0.031146546,0.035173828,0.035189744,0.033459292,0.035488048,0.034942244,0.034610185,0.031747758,0.033846449,0.035881652,0.031499297,0.030826134,0.034278766,0.033508815,0.031004299,0.032510704,0.035285453,0.032927765,0.031723054,0.033233774,0.031937536,0.031808017,0.031625276,0.034214666,0.032190674,0.032840435,0.031914132,0.031375474,0.035761769,0.036643367,0.033600879,0.036826014,0.034224621,0.034215133,0.034703232,0.036123313,0.034155926,0.031047034,0.032080933,0.033975366,0.032826434,0.032088203,0.034774606,0.032888819,0.03182849,0.033503425,0.035260829,0.033011271,0.031288473,0.031418454,0.031584215,0.033108919,0.030240247,0.033446897,0.031894682,0.031505016,0.033851131,0.032122209,2
P09158,6.86562956,2.904689429,2.904689429,5.281253508,1.584376052,4.225002806,3.960940131,5.545316183,3.960940131,4.753128157,5.545316183,2.376564079,1.848438728,4.753128157,2.640626754,3.696877456,4.225002806,0.528125351,3.43281478,5.017190833,0.021688285,0.026244794,0.025613582,0.024236795,0.023110898,0.025475854,0.025022617,0.023606615,0.023354598,0.025528796,0.025010071,0.025557705,0.025863936,0.02382813,0.024555346,0.025934481,0.025232431,0.023997504,0.02379211,0.024158548,0.025382543,0.025004532,0.024906914,0.024636503,0.023371737,0.025203419,0.025268125,0.021896506,0.023860071,0.02459388,0.089139677,0.03771294,0.03771294,0.068568983,0.020570695,0.054855186,0.051426737,0.071997432,0.051426737,0.061712084,0.071997432,0.030856042,0.023999144,0.061712084,0.034284491,0.047998288,0.054855186,0.006856898,0.044569839,0.065140533,3.10E-06,1.31E-06,1.31E-06,2.39E-06,7.16E-07,1.91E-06,1.79E-06,2.51E-06,1.79E-06,2.15E-06,2.51E-06,1.07E-06,8.36E-07,2.15E-06,1.19E-06,1.67E-06,1.91E-06,2.39E-07,1.55E-06,2.27E-06,0.031838715,0.036888648,0.036171249,0.033620336,0.03210114,0.035174927,0.03496364,0.034107928,0.032319401,0.034556657,0.034837068,0.035643077,0.035547971,0.032946344,0.03332907,0.035333776,0.03474922,0.032348699,0.03096235,0.032273045,0.033024451,0.031938467,0.031997158,0.032782904,0.030610728,0.03333594,0.032541961,0.029344685,0.030315984,0.030966011,0.032123517,0.038182453,0.036931018,0.035017678,0.034323182,0.036390542,0.035179636,0.033930433,0.032401162,0.032267293,0.033925909,0.034625514,0.036687121,0.032210984,0.032459549,0.035934452,0.032974718,0.031511916,0.030318581,0.031009759,0.034370443,0.033387915,0.03205595,0.031505899,0.03119829,0.033437098,0.03312524,0.02973236,0.030575002,0.032206268,2
P77444,11.68260162,5.162079785,5.705456604,4.075326146,1.086753639,3.803637736,6.792210243,9.237405931,4.890391375,5.705456604,12.22597844,2.716884097,3.531949326,2.988572507,4.890391375,5.705456604,5.977145014,1.358442049,4.075326146,8.694029111,0.025692932,0.024976587,0.025373101,0.025683947,0.026461812,0.024185876,0.023850342,0.024549522,0.024559106,0.024400177,0.021943005,0.024451725,0.022391145,0.025660502,0.024106731,0.026077972,0.023889641,0.025084221,0.022357203,0.024818775,0.023663689,0.024527861,0.024676795,0.024443839,0.023362247,0.024077831,0.023348511,0.022867931,0.024866683,0.021961882,0.109652096,0.048450926,0.053551024,0.038250731,0.010200195,0.035700683,0.063751219,0.086701658,0.045900878,0.053551024,0.114752194,0.025500488,0.033150634,0.028050536,0.045900878,0.053551024,0.056101073,0.012750244,0.038250731,0.08160156,3.85E-06,1.70E-06,1.88E-06,1.34E-06,3.58E-07,1.25E-06,2.24E-06,3.04E-06,1.61E-06,1.88E-06,4.03E-06,8.95E-07,1.16E-06,9.84E-07,1.61E-06,1.88E-06,1.97E-06,4.47E-07,1.34E-06,2.86E-06,0.034970477,0.035196264,0.035766414,0.036343977,0.036717359,0.034361263,0.033935691,0.035021219,0.034287237,0.033282853,0.031119806,0.034095902,0.030836147,0.034322713,0.034040502,0.034595079,0.033167822,0.033002608,0.031392425,0.032426939,0.033041129,0.032983985,0.032966629,0.031944223,0.031395995,0.032588734,0.03126924,0.030377982,0.032322738,0.029676602,0.036721462,0.035875005,0.034561766,0.037070697,0.036263428,0.032870149,0.032954135,0.035430881,0.033481296,0.034074902,0.031240039,0.032369841,0.032036484,0.035023942,0.032524913,0.033022663,0.034129324,0.034353766,0.032531362,0.033770876,0.032793964,0.032481037,0.031725516,0.033764776,0.031625778,0.032112741,0.031420524,0.032342102,0.031611931,0.02981461,2
P0A8M3,9.757437678,10.23341025,5.949657121,10.23341025,3.093821703,5.473684551,13.56521823,10.23341025,5.473684551,8.805492538,12.6132731,9.519451393,5.473684551,5.949657121,5.473684551,7.139588545,5.711670836,2.617849133,5.711670836,9.757437678,0.02586879,0.02644771,0.02655304,0.025176672,0.027500977,0.025958461,0.024307084,0.023023878,0.025028954,0.02618387,0.024653235,0.025706378,0.02498664,0.024906492,0.024176593,0.025228962,0.024306735,0.026170158,0.025301604,0.025630457,0.025083402,0.02689401,0.02482499,0.024734102,0.024928374,0.025717491,0.025542015,0.02519321,0.026295431,0.025684001,0.054527092,0.05718695,0.033248227,0.05718695,0.017289078,0.030588368,0.075805957,0.05718695,0.030588368,0.049207375,0.07048624,0.053197163,0.030588368,0.033248227,0.030588368,0.039897872,0.031918298,0.01462922,0.031918298,0.054527092,2.09E-06,2.19E-06,1.27E-06,2.19E-06,6.61E-07,1.17E-06,2.90E-06,2.19E-06,1.17E-06,1.88E-06,2.70E-06,2.03E-06,1.17E-06,1.27E-06,1.17E-06,1.53E-06,1.22E-06,5.59E-07,1.22E-06,2.09E-06,0.034287155,0.036087904,0.034930765,0.033071186,0.036152397,0.034345619,0.033062388,0.030311621,0.032737124,0.034834,0.031865658,0.033714292,0.033508513,0.032968737,0.032178747,0.033419447,0.031578797,0.033699965,0.033057509,0.032501402,0.032782628,0.035746324,0.032274608,0.032156939,0.033019485,0.032807142,0.032558495,0.032415581,0.033693108,0.032902535,0.03478261,0.035147502,0.035686524,0.03350057,0.035455237,0.034878405,0.03281003,0.031563948,0.033014905,0.034281489,0.032386526,0.03443203,0.032835612,0.033139853,0.032224002,0.033131217,0.0324828,0.033117683,0.032306752,0.034133485,0.032290131,0.033999601,0.032605225,0.032187246,0.033108391,0.031471606,0.031727962,0.032427779,0.034988853,0.033881976,2
